Sentence #	Word	Tag
29	Pesquisadoras(es	I-ORG
29	)	I-ORG
29	e	O
29	a	O
29	equipe	O
29	do	O
29	núcleo	O
29	ANPSINEP	B-ORG
29	/	O
29	Bahia	B-STATE
29	.	O
30	Rio	B-CITY
30	de	I-CITY
30	Janeiro	I-CITY
30	-	O
30	A	O
30	Articulação	B-ORG
30	dos	I-ORG
30	Povos	I-ORG
30	Indígenas	I-ORG
30	do	I-ORG
30	Brasil	I-ORG
30	(	O
30	Apib	B-PER
30	)	O
30	entrou	O
30	,	O
30	nesta	O
30	quinta-feira	O
30	,	O
30	com	O
30	uma	O
30	representação	O
30	contra	O
30	o	O
30	presidente	O
30	Jair	B-PER
30	Bolsonaro	I-PER
30	.	O
31	A	O
31	associação	O
31	denuncia	O
31	o	O
31	presidente	O
31	por	O
31	racismo	O
31	após	O
31	declarações	O
31	feitas	O
31	na	O
31	live	O
31	semanal	O
31	de	O
31	Bolsonaro	B-PER
31	,	O
31	em	O
31	que	O
31	disse	O
31	que	O
31	'	O
31	o	O
31	índio	O
31	está	O
31	evoluindo	O
31	'	O
31	e	O
31	'	O
31	cada	O
31	vez	O
31	mais	O
31	,	O
31	é	O
31	um	O
31	ser	O
31	humano	O
31	igual	O
31	a	O
31	nós	O
31	'	O
31	.	O
31	De	O
31	acordo	O
31	com	O
31	o	O
31	advogado	O
31	da	O
31	Apib	B-ORG
31	,	O
31	Luiz	B-PER
31	Henrique	I-PER
31	Eloy	I-PER
31	,	O
31	as	O
31	falas	O
31	representam	O
31	uma	O
31	ideia	O
31	colonial	O
31	que	O
31	desumaniza	O
31	o	O
31	indígena	O
31	e	O
31	são	O
31	usadas	O
31	para	O
31	legitimar	O
31	ações	O
31	que	O
31	firam	O
31	seus	O
31	direitos	O
31	.	O
31	-	O
31	Essa	O
31	é	O
31	uma	O
31	fala	O
31	extremamente	O
31	preocupante	O
31	e	O
31	repugnante	O
31	.	O
32	Ele	O
32	quer	O
32	legitimar	O
32	todas	O
32	as	O
32	suas	O
32	intenções	O
32	,	O
32	desde	O
32	o	O
32	garimpo	O
32	até	O
32	a	O
32	exploração	O
32	das	O
32	terras	O
32	indígenas	O
32	-	O
32	declarou	O
32	o	O
32	advogado	O
32	.	O
33	As	O
33	falas	O
33	de	O
33	Bolsonaro	B-PER
33	foram	O
33	feitas	O
33	ao	O
33	comentar	O
33	sobre	O
33	a	O
33	criação	O
33	do	O
33	Conselho	O
33	da	O
33	Amazônia	O
33	,	O
33	anunciada	O
33	na	O
33	última	O
33	terça-feira	O
33	.	O
34	O	O
34	órgão	O
34	será	O
34	comandado	O
34	pelo	O
34	vice-presidente	O
34	Hamilton	B-PER
34	Mourão	I-PER
34	e	O
34	será	O
34	responsável	O
34	por	O
34	coordenar	O
34	ações	O
34	para	O
34	a	O
34	proteção	O
34	,	O
34	defesa	O
34	e	O
34	desenvolvimento	O
34	sustentável	O
34	da	O
34	região	O
34	nortista	O
34	.	O
34	-	O
34	Com	O
34	toda	O
34	certeza	O
34	,	O
34	o	O
34	índio	O
34	mudou	O
34	.	O
35	Então	O
35	,	O
35	fazer	O
35	com	O
35	que	O
35	o	O
35	índio	O
35	cada	O
35	vez	O
35	mais	O
35	se	O
35	integre	O
35	à	O
35	sociedade	O
35	e	O
35	seja	O
35	realmente	O
35	dono	O
35	da	O
35	sua	O
35	terra	O
35	indígena	O
35	.	O
36	Após	O
36	a	O
36	transmissão	O
36	ao	O
36	vivo	O
36	,	O
36	a	O
36	coordenadora	O
36	executiva	O
36	da	O
36	Apib	B-ORG
36	,	O
36	Sonia	B-PER
36	Guajajara	I-PER
36	,	O
36	anunciou	O
36	pelas	O
36	redes	O
36	sociais	O
36	que	O
36	iria	O
36	entrar	O
36	na	O
36	justiça	O
36	contra	O
36	o	O
36	presidente	O
36	.	O
36	-	O
36	Nós	O
36	,	O
36	povos	O
36	indígenas	O
36	,	O
36	originários	O
36	desta	O
36	terra	O
36	,	O
36	exigimos	O
36	respeito	O
36	!	O
36	Bolsonaro	B-PER
36	mais	O
36	uma	O
36	vez	O
36	rasga	O
36	a	O
36	Constituição	O
36	ao	O
36	negar	O
36	nossa	O
36	existência	O
36	enquanto	O
36	seres	O
36	humanos	O
36	.	O
37	No	O
37	documento	O
37	,	O
37	a	O
37	associação	O
37	cita	O
37	ainda	O
37	outras	O
37	declarações	O
37	do	O
37	presidente	O
37	que	O
37	ofendeu	O
37	as	O
37	comunidades	O
37	indígenas	O
37	,	O
37	como	O
37	quando	O
37	discursou	O
37	no	O
37	Clube	O
37	Hebraica	O
37	,	O
37	no	O
37	Rio	B-CITY
37	de	I-CITY
37	Janeiro	I-CITY
37	'	O
37	Vale	O
37	lembrar	O
37	que	O
37	palestra	O
37	realizada	O
37	no	O
37	Clube	O
37	Hebraica	O
37	no	O
37	Rio	B-CITY
37	de	I-CITY
37	Janeiro	I-CITY
37	,	O
37	no	O
37	dia	O
37	03.04.17	O
37	,	O
37	ora	O
37	Representado	O
37	,	O
37	em	O
37	mais	O
37	um	O
37	discurso	O
37	de	O
37	ódio	O
37	e	O
37	de	O
37	intolerância	O
37	que	O
37	tem	O
37	marcado	O
37	sua	O
37	atuação	O
37	,	O
37	notadamente	O
37	contra	O
37	os	O
37	direitos	O
37	humanos	O
37	,	O
37	desferiu	O
37	diversas	O
37	ofensas	O
37	contra	O
37	os	O
37	povos	O
37	indígenas	O
37	e	O
37	comunidades	O
37	quilombolas	O
37	'	O
37	,	O
37	diz	O
37	a	O
37	representação	O
37	.	O
38	Filósofa	O
38	,	O
38	escritora	O
38	e	O
38	feminista	O
38	,	O
38	Djamila	B-PER
38	Ribeiro	I-PER
38	afirmou	O
38	que	O
38	o	O
38	Brasil	B-COUNTRY
38	'	O
38	foi	O
38	fundado	O
38	em	O
38	cima	O
38	do	O
38	sangue	O
38	negro	O
38	e	O
38	indígena	O
38	'	O
38	ao	O
38	falar	O
38	sobre	O
38	o	O
38	racismo	O
38	no	O
38	país	O
38	,	O
38	durante	O
38	participação	O
38	no	O
38	'	O
38	Roda	O
38	Viva	O
38	'	O
38	,	O
38	da	O
38	TV	O
38	Cultura	O
38	,	O
38	na	O
38	noite	O
38	de	O
38	hoje	O
38	'	O
38	Muitas	O
38	vezes	O
38	,	O
38	no	O
38	Brasil	B-COUNTRY
38	fica	O
38	muito	O
38	no	O
38	repúdio	O
38	moral	O
38	contra	O
38	o	O
38	racismo	O
38	.	O
38	Então	O
38	,	O
38	uma	O
38	pessoa	O
38	muito	O
38	conhecida	O
38	sofre	O
38	um	O
38	ataque	O
38	racista	O
38	,	O
38	as	O
38	pessoas	O
38	vão	O
38	para	O
38	as	O
38	redes	O
38	sociais	O
38	e	O
38	falam	O
38	:	O
38	'	O
38	nossa	O
38	,	O
38	em	O
38	pleno	O
38	século	O
38	21	O
38	o	O
38	Brasil	B-COUNTRY
38	ainda	O
38	é	O
38	racista	O
38	'	O
38	,	O
38	disse	O
38	ela	O
38	.	O
39	Quando	O
39	o	O
39	Brasil	B-COUNTRY
39	não	O
39	foi	O
39	racista	O
39	?	O
39	Esse	O
39	país	O
39	foi	O
39	fundado	O
39	em	O
39	cima	O
39	do	O
39	sangue	O
39	negro	O
39	e	O
39	indígena	O
39	,	O
39	um	O
39	país	O
39	que	O
39	teve	O
39	quatros	O
39	séculos	O
39	de	O
39	escravidão	O
39	,	O
39	em	O
39	que	O
39	a	O
39	escravidão	O
39	foi	O
39	a	O
39	base	O
39	da	O
39	economia	O
39	do	O
39	país	O
39	Djamila	B-PER
39	Ribeiro	I-PER
39	'	O
39	Então	O
39	falta	O
39	muitas	O
39	vezes	O
39	ao	O
39	brasileiro	O
39	o	O
39	entendimento	O
39	do	O
39	racismo	O
39	como	O
39	uma	O
39	estrutura	O
39	,	O
39	a	O
39	investigação	O
39	sobre	O
39	a	O
39	origem	O
39	social	O
39	das	O
39	desigualdades	O
39	e	O
39	de	O
39	romper	O
39	com	O
39	essa	O
39	visão	O
39	que	O
39	ficou	O
39	,	O
39	infelizmente	O
39	,	O
39	muito	O
39	popular	O
39	no	O
39	Brasil	B-COUNTRY
39	porque	O
39	foi	O
39	feita	O
39	para	O
39	uma	O
39	elite	O
39	intelectual	O
39	'	O
39	,	O
39	concluiu	O
39	.	O
40	O	O
40	estado	O
40	sofre	O
40	com	O
40	a	O
40	falta	O
40	de	O
40	energia	O
40	elétrica	O
40	desde	O
40	a	O
40	semana	O
40	passada	O
40	,	O
40	quando	O
40	um	O
40	raio	O
40	atingiu	O
40	um	O
40	dos	O
40	transformadores	O
40	'	O
40	Por	O
40	mais	O
40	que	O
40	o	O
40	conselho	O
40	nacional	O
40	já	O
40	tenha	O
40	alertado	O
40	sobre	O
40	a	O
40	precarização	O
40	do	O
40	que	O
40	acontece	O
40	no	O
40	Brasil	B-COUNTRY
40	,	O
40	é	O
40	um	O
40	povo	O
40	que	O
40	vem	O
40	sofrendo	O
40	com	O
40	uma	O
40	série	O
40	de	O
40	questões	O
40	,	O
40	ainda	O
40	mais	O
40	com	O
40	a	O
40	invisibilidade	O
40	'	O
40	,	O
40	afirmou	O
40	.	O
41	Para	O
41	Djamila	B-PER
41	,	O
41	o	O
41	ativismo	O
41	negro	O
41	foi	O
41	'	O
41	fundamental	O
41	para	O
41	a	O
41	eleição	O
41	de	O
41	Biden	B-PER
41	e	O
41	Harris	B-PER
41	'	O
41	[	O
41	Joe	B-PER
41	Biden	I-PER
41	e	O
41	Kamala	B-PER
41	Harris	I-PER
41	,	O
41	da	O
41	chapa	O
41	democrata	O
41	à	O
41	presidência	O
41	dos	O
41	EUA	B-COUNTRY
41	]	O
41	.	O
42	Não	O
42	que	O
42	a	O
42	gente	O
42	acredite	O
42	que	O
42	isso	O
42	vai	O
42	ser	O
42	a	O
42	grande	O
42	solução	O
42	,	O
42	ficou	O
42	todo	O
42	um	O
42	debate	O
42	nas	O
42	redes	O
42	de	O
42	dizer	O
42	que	O
42	isso	O
42	não	O
42	ia	O
42	mudar	O
42	a	O
42	realidade	O
42	,	O
42	mas	O
42	a	O
42	gente	O
42	percebe	O
42	que	O
42	tem	O
42	um	O
42	valor	O
42	simbólico	O
42	da	O
42	Kamala	B-PER
42	ser	O
42	uma	O
42	mulher	O
42	afro-americana	O
42	,	O
42	a	O
42	primeira	O
42	vice	O
42	,	O
42	mas	O
42	também	O
42	não	O
42	é	O
42	necessariamente	O
42	um	O
42	lugar	O
42	para	O
42	o	O
42	Biden	B-PER
42	,	O
42	mas	O
42	sim	O
42	contra	O
42	o	O
42	Trump	B-PER
42	Djamila	B-PER
42	Ribeiro	I-PER
43	A	O
43	filósofa	O
43	afirmou	O
43	ser	O
43	necessário	O
43	entender	O
43	que	O
43	o	O
43	voto	O
43	não	O
43	foi	O
43	uma	O
43	questão	O
43	de	O
43	identidade	O
43	do	O
43	movimento	O
43	negro	O
43	com	O
43	as	O
43	ideias	O
43	de	B-PER
43	Biden	B-PER
43	,	O
43	mas	O
43	sim	O
43	um	O
43	voto	O
43	contrário	O
43	ao	O
43	que	O
43	Donald	B-PER
43	Trump	I-PER
43	representa	O
43	.	O
44	Ela	O
44	também	O
44	observou	O
44	que	O
44	a	O
44	eleição	O
44	norte-americana	O
44	terá	O
44	suas	O
44	implicações	O
44	no	O
44	Brasil	B-COUNTRY
44	:	O
44	'	O
44	A	O
44	própria	O
44	eleição	O
44	do	O
44	Bolsonaro	B-PER
44	,	O
44	quando	O
44	se	O
44	analisa	O
44	o	O
44	mapa	O
44	[	O
44	dos	O
44	votos	O
44	]	O
44	,	O
44	a	O
44	maior	O
44	parte	O
44	dos	O
44	eleitores	O
44	do	O
44	Bolsonaro	B-PER
44	é	O
44	de	O
44	homens	O
44	brancos	O
44	de	O
44	classe	O
44	alta	O
44	'	O
44	.	O
44	Djamila	B-PER
44	descarta	O
44	candidatura	O
44	e	O
44	cobra	O
44	maior	O
44	participação	O
44	negra	O
44	na	O
44	política	O
45	Questionada	O
45	se	O
45	pretende	O
45	se	O
45	candidatar	O
45	a	O
45	algum	O
45	cargo	O
45	eletivo	O
45	,	O
45	Djamila	B-PER
45	Ribeiro	I-PER
45	negou	O
45	que	O
45	isso	O
45	seja	O
45	parte	O
45	dos	O
45	seus	O
45	planos	O
45	por	O
45	ora	O
45	.	O
46	Isso	O
46	não	O
46	quer	O
46	dizer	O
46	que	O
46	fecho	O
46	as	O
46	portas	O
46	para	O
46	isso	O
46	,	O
46	não	O
46	quer	O
46	dizer	O
46	que	O
46	daqui	O
46	uns	O
46	anos	O
46	não	O
46	me	O
46	interesse	O
46	,	O
46	mas	O
46	nesse	O
46	momento	O
46	,	O
46	não	O
46	.	O
47	Ela	O
47	observou	O
47	que	O
47	a	O
47	população	O
47	negra	O
47	ainda	O
47	é	O
47	majoritariamente	O
47	apontada	O
47	como	O
47	de	O
47	'	O
47	uso	O
47	político	O
47	'	O
47	e	O
47	não	O
47	,	O
47	de	O
47	fato	O
47	,	O
47	como	O
47	sujeito	O
47	político	O
47	'	O
47	Acho	O
47	que	O
47	o	O
47	projeto	O
47	político	O
47	precisa	O
47	ter	O
47	esse	O
47	entendimento	O
47	de	O
47	pensar	O
47	essas	O
47	questões	O
47	como	O
47	estruturais	O
47	e	O
47	ser	O
47	de	O
47	fato	O
47	um	O
47	projeto	O
47	de	O
47	sociedade	O
47	-	O
47	e	O
47	não	O
47	de	O
47	poder	O
47	,	O
47	como	O
47	muitas	O
47	vezes	O
47	a	O
47	gente	O
47	vem	O
47	vendo	O
47	no	O
47	Brasil	B-COUNTRY
47	'	O
47	.	O
47	A	O
47	gente	O
47	enxerga	O
47	pessoas	O
47	negras	O
47	como	O
47	beneficiárias	O
47	de	O
47	políticas	O
47	públicas	O
47	,	O
47	não	O
47	como	O
47	quem	O
47	vai	O
47	pensar	O
47	as	O
47	políticas	O
47	públicas	O
48	Djamila	B-PER
48	Ribeiro	I-PER
48	'	O
48	Mulher	O
48	negra	O
48	é	O
48	forte	O
48	porque	O
48	o	O
48	estado	O
48	é	O
48	omisso	O
48	'	O
48	Durante	O
48	a	O
48	entrevista	O
48	,	O
48	ela	O
48	declarou	O
48	que	O
48	existe	O
48	uma	O
48	construção	O
48	social	O
48	de	O
48	que	O
48	a	O
48	mulher	O
48	negra	O
48	deve	O
48	ser	O
48	'	O
48	guerreira	O
48	e	O
48	forte	O
48	'	O
48	,	O
48	mas	O
48	que	O
48	isso	O
48	só	O
48	ocorre	O
48	por	O
48	omissão	O
48	do	O
48	poder	O
48	público	O
48	.	O
49	Naturalizar	O
49	uma	O
49	pretensa	O
49	força	O
49	da	O
49	mulher	O
49	negra	O
49	é	O
49	negar	O
49	as	O
49	violências	O
49	sistêmicas	O
49	às	O
49	quais	O
49	elas	O
49	são	O
49	vítimas	O
49	historicamente	O
49	.	O
50	Esse	O
50	lugar	O
50	de	O
50	mulher	O
50	negra	O
50	forte	O
50	faz	O
50	com	O
50	que	O
50	mulheres	O
50	negras	O
50	tomem	O
50	menos	O
50	anestesia	O
50	,	O
50	sejam	O
50	menos	O
50	tocadas	O
50	no	O
50	pré	O
50	natal	B-CITY
51	Para	O
51	ela	O
51	,	O
51	a	O
51	cobrança	O
51	em	O
51	cima	O
51	de	O
51	pessoas	O
51	negras	O
51	é	O
51	muito	O
51	maior	O
51	quando	O
51	se	O
51	tratam	O
51	de	O
51	críticas	O
51	sociais	O
51	ou	O
51	econômicas	O
51	.	O
52	Como	O
52	exemplo	O
52	,	O
52	ela	O
52	citou	O
52	o	O
52	fato	O
52	do	O
52	proveito	O
52	tirado	O
52	por	O
52	marcas	O
52	em	O
52	cima	O
52	de	O
52	pautas	O
52	sociais	O
52	e	O
52	afirmou	O
52	que	O
52	influenciadoras	O
52	negras	O
52	são	O
52	mais	O
52	criticadas	O
52	por	O
52	patrocínios	O
52	do	O
52	que	O
52	mulheres	O
52	brancas	O
52	.	O
53	Quando	O
53	as	O
53	blogueiras	O
53	brancas	O
53	com	O
53	milhões	O
53	de	O
53	seguidores	O
53	fazem	O
53	uma	O
53	série	O
53	de	O
53	publiposts	O
53	,	O
53	isso	O
53	não	O
53	é	O
53	assunto	O
53	.	O
54	Quando	O
54	é	O
54	uma	O
54	blogueira	O
54	negra	O
54	,	O
54	vira	O
54	um	O
54	assunto	O
54	estrondoso	O
54	Djamila	B-PER
54	Ribeiro	I-PER
54	Citando	O
54	a	O
54	própria	O
54	trajetória	O
54	,	O
54	Djamila	B-PER
54	afirmou	O
54	que	O
54	,	O
54	mesmo	O
54	vindo	O
54	de	O
54	família	O
54	militante	O
54	,	O
54	teve	O
54	de	O
54	trabalhar	O
54	vendendo	O
54	pastel	O
54	apesar	O
54	de	O
54	ter	O
54	melhores	O
54	qualificações	O
54	que	O
54	mulheres	O
54	brancas	O
54	que	O
54	trabalhavam	O
54	na	O
54	mesma	O
54	empresa	O
54	que	O
54	ela	O
54	.	O
55	'	O
55	É	O
55	muito	O
55	triste	O
55	ver	O
55	uma	O
55	filha	O
55	passar	O
55	por	O
55	isso	O
55	'	O
55	,	O
55	disse	O
55	Elenita	B-PER
55	Ferrari	I-PER
55	após	O
55	a	O
55	imagem	O
55	da	O
55	filha	O
55	V.F.J.	O
55	,	O
55	de	O
55	10	O
55	anos	O
55	,	O
55	que	O
55	é	O
55	negra	O
55	,	O
55	ter	O
55	sido	O
55	tampada	O
55	em	O
55	uma	O
55	publicação	O
55	do	O
55	colégio	O
55	onde	O
55	estuda	O
55	,	O
55	em	O
55	Jundiaí	B-CITY
55	(	O
55	SP	B-STATE
55	)	O
55	.	O
56	A	O
56	foto	O
56	foi	O
56	tirada	O
56	pela	O
56	instituição	O
56	antes	O
56	da	O
56	pandemia	O
56	do	O
56	novo	O
56	coronavírus	O
56	e	O
56	mostra	O
56	a	O
56	criança	O
56	com	O
56	três	O
56	alunas	O
56	brancas	O
56	,	O
56	que	O
56	permaneceram	O
56	na	O
56	montagem	O
56	.	O
57	De	O
57	acordo	O
57	com	O
57	a	O
57	advogada	O
57	da	O
57	família	O
57	,	O
57	Silene	B-PER
57	Regatieiri	I-PER
57	,	O
57	a	O
57	postagem	O
57	no	O
57	Instagram	B-MEDIA
57	da	O
57	escola	O
57	foi	O
57	vista	O
57	pela	O
57	própria	O
57	criança	O
57	na	O
57	sexta-feira	O
57	(	O
57	20	O
57	)	O
57	,	O
57	Dia	O
57	da	O
57	Consciência	O
57	Negra	O
57	.	O
58	De	O
58	imediato	O
58	,	O
58	V.F.J.	O
58	teria	O
58	ficado	O
58	muito	O
58	triste	O
58	e	O
58	disse	O
58	aos	O
58	pais	O
58	que	O
58	havia	O
58	sido	O
58	'	O
58	excluída	O
58	'	O
58	pelo	O
58	colégio	O
58	.	O
59	Os	O
59	pais	O
59	entrarão	O
59	com	O
59	uma	O
59	ação	O
59	de	O
59	danos	O
59	morais	O
59	contra	O
59	a	O
59	escola	O
59	até	O
59	que	O
59	a	O
59	investigação	O
59	seja	O
59	concluída	O
59	'	O
59	Os	O
59	pais	O
59	estavam	O
59	na	O
59	casa	O
59	de	O
59	amigos	O
59	,	O
59	que	O
59	são	O
59	padrinhos	O
59	dela	O
59	,	O
59	jantando	O
59	,	O
59	quando	O
59	ela	O
59	viu	O
59	a	O
59	publicação	O
59	.	O
59	O	O
59	grande	O
59	problema	O
59	foi	O
59	esse	O
59	.	O
59	Ela	O
59	ficou	O
59	indignada	O
59	,	O
59	disse	O
59	que	O
59	aquilo	O
59	estava	O
59	acontecendo	O
59	só	O
59	porque	O
59	ela	O
59	é	O
59	negra	O
59	,	O
59	justo	O
59	naquele	O
59	dia	O
59	[	O
59	da	O
59	Consciência	O
59	Negra	O
59	]	O
59	'	O
59	,	O
59	relatou	O
59	a	O
59	defensora	O
59	da	O
59	família	O
59	no	O
59	caso	O
59	.	O
60	A	O
60	mãe	O
60	da	O
60	menina	O
60	contou	O
60	que	O
60	ela	O
60	e	O
60	o	O
60	pai	O
60	da	O
60	criança	O
60	estão	O
60	tentando	O
60	não	O
60	demonstrar	O
60	perto	O
60	de	O
60	V.F.J.	O
60	que	O
60	estão	O
60	tristes	O
60	com	O
60	o	O
60	ocorrido	O
60	,	O
60	mas	O
60	a	O
60	menina	O
60	passou	O
60	a	O
60	ter	O
60	comportamento	O
60	introvertido	O
60	e	O
60	tem	O
60	medo	O
60	de	O
60	ficar	O
60	sozinha	O
60	'	O
60	É	O
60	muito	O
60	triste	O
60	você	O
60	ver	O
60	uma	O
60	filha	O
60	passar	O
60	por	O
60	isso	O
60	,	O
60	principalmente	O
60	em	O
60	uma	O
60	instituição	O
60	que	O
60	ela	O
60	já	O
60	está	O
60	há	O
60	algum	O
60	tempo	O
60	e	O
60	que	O
60	deveria	O
60	protegê-la	O
60	.	O
60	Eu	O
60	e	O
60	o	O
60	pai	O
60	estamos	O
60	tentando	O
60	não	O
60	demonstrar	O
60	isso	O
60	para	O
60	ela	O
60	.	O
60	Mas	O
60	ela	O
60	está	O
60	se	O
60	sentindo	O
60	insegura	O
60	.	O
60	Não	O
60	quer	O
60	ficar	O
60	sozinha	O
60	.	O
60	Muito	O
60	ao	O
60	contrário	O
60	da	O
60	pessoa	O
60	que	O
60	era	O
60	'	O
60	,	O
60	disse	O
60	Elenita	B-PER
60	.	O
61	A	O
61	advogada	O
61	explicou	O
61	que	O
61	os	O
61	pais	O
61	estavam	O
61	acostumados	O
61	com	O
61	o	O
61	comportamento	O
61	expansivo	O
61	e	O
61	extrovertido	O
61	da	O
61	filha	O
61	,	O
61	que	O
61	nos	O
61	últimos	O
61	dias	O
61	deu	O
61	lugar	O
61	ao	O
61	medo	O
61	.	O
62	Segundo	O
62	ela	O
62	,	O
62	a	O
62	criança	O
62	tem	O
62	medo	O
62	que	O
62	a	O
62	situação	O
62	se	O
62	repita	O
62	e	O
62	que	O
62	ela	O
62	esteja	O
62	longe	O
62	da	O
62	família	O
62	para	O
62	ampará-la	O
62	'	O
62	Por	O
62	mais	O
62	que	O
62	falem	O
62	em	O
62	um	O
62	padrão	O
62	de	O
62	edição	O
62	,	O
62	não	O
62	tiveram	O
62	o	O
62	mínimo	O
62	de	O
62	sensibilidade	O
62	e	O
62	cuidado	O
62	,	O
62	como	O
62	se	O
62	a	O
62	aluna	O
62	fosse	O
62	apenas	O
62	mais	O
62	um	O
62	número	O
62	.	O
62	A	O
62	ideia	O
62	da	O
62	escola	O
62	é	O
62	unificar	O
62	e	O
62	não	O
62	dividir	O
62	.	O
62	O	O
62	pior	O
62	de	O
62	tudo	O
62	que	O
62	fica	O
62	são	O
62	os	O
62	danos	O
62	psicológicos	O
62	na	O
62	criança	O
62	'	O
62	,	O
62	argumentou	O
62	Silene	B-PER
62	.	O
63	Episódios	O
63	racistas	O
63	na	O
63	escola	O
63	Silene	B-ORG
63	contou	O
63	ao	O
63	UOL	B-MEDIA
63	que	O
63	essa	O
63	não	O
63	foi	O
63	a	O
63	primeira	O
63	vez	O
63	em	O
63	que	O
63	V.F.J.	O
63	foi	O
63	exposta	O
63	ao	O
63	racismo	O
63	dentro	O
63	da	O
63	escola	O
63	.	O
64	Em	O
64	uma	O
64	das	O
64	vezes	O
64	a	O
64	menina	O
64	se	O
64	fantasiou	O
64	de	O
64	Arlequina	B-PER
64	,	O
64	personagem	O
64	fictícia	O
64	dos	O
64	quadrinhos	O
64	do	O
64	Batman	O
64	,	O
64	e	O
64	foi	O
64	chamada	O
64	de	O
64	'	O
64	macaca	O
64	chita	O
64	'	O
64	'	O
64	Os	O
64	pais	O
64	conversaram	O
64	na	O
64	escola	O
64	e	O
64	aparentemente	O
64	o	O
64	problema	O
64	foi	O
64	resolvido	O
64	na	O
64	época	O
64	.	O
64	O	O
64	que	O
64	afetou	O
64	ela	O
64	dessa	O
64	vez	O
64	é	O
64	que	O
64	foi	O
64	uma	O
64	publicação	O
64	da	O
64	escola	O
64	,	O
64	em	O
64	uma	O
64	rede	O
64	social	O
64	que	O
64	todo	O
64	mundo	O
64	vê	O
64	.	O
64	Ela	O
64	chegou	O
64	a	O
64	comentar	O
64	na	O
64	postagem	O
64	que	O
64	era	O
64	ela	O
64	na	O
64	foto	O
64	e	O
64	que	O
64	tinham	O
64	coberto	O
64	'	O
64	,	O
64	disse	O
64	.	O
65	No	O
65	dia	O
65	seguinte	O
65	,	O
65	a	O
65	mãe	O
65	ligou	O
65	para	O
65	a	O
65	coordenadora	O
65	da	O
65	escola	O
65	e	O
65	pediu	O
65	a	O
65	foto	O
65	original	O
65	,	O
65	que	O
65	foi	O
65	repostada	O
65	no	O
65	lugar	O
65	da	O
65	que	O
65	V.F.J.	O
65	foi	O
65	tampada	O
65	.	O
66	Para	O
66	a	O
66	advogada	O
66	,	O
66	faltou	O
66	sensibilidade	O
66	por	O
66	parte	O
66	da	O
66	instituição	O
66	'	O
66	O	O
66	discurso	O
66	deles	O
66	é	O
66	que	O
66	não	O
66	têm	O
66	responsabilidade	O
66	,	O
66	que	O
66	é	O
66	o	O
66	padrão	O
66	da	O
66	escola	O
66	colocar	O
66	o	O
66	quadro	O
66	do	O
66	lado	O
66	direito	O
66	,	O
66	mas	O
66	o	O
66	que	O
66	causa	O
66	grande	O
66	indignação	O
66	é	O
66	que	O
66	a	O
66	publicação	O
66	foi	O
66	feita	O
66	no	O
66	dia	O
66	20	O
66	de	O
66	novembro	O
66	e	O
66	eles	O
66	cobriram	O
66	a	O
66	única	O
66	criança	O
66	negra	O
66	da	O
66	foto	O
66	'	O
66	,	O
66	ressaltou	O
66	a	O
66	advogada	O
66	.	O
67	Por	O
67	meio	O
67	de	O
67	nota	O
67	,	O
67	a	O
67	escola	O
67	informou	O
67	que	O
67	as	O
67	acusações	O
67	são	O
67	'	O
67	injuriosas	O
67	'	O
67	.	O
67	A	O
67	instituição	O
67	alegou	O
67	que	O
67	a	O
67	agência	O
67	de	O
67	publicidade	O
67	contratada	O
67	elaborou	O
67	41	O
67	postagens	O
67	em	O
67	pacote	O
67	,	O
67	sendo	O
67	que	O
67	em	O
67	'	O
67	praticamente	O
67	todas	O
67	'	O
67	o	O
67	lado	O
67	escolhido	O
67	para	O
67	colocação	O
67	da	O
67	caixa	O
67	de	O
67	texto	O
67	foi	O
67	o	O
67	direito	O
67	'	O
67	(	O
67	O	O
67	padrão	O
67	sobrepõe	O
67	)	O
67	rostos	O
67	de	O
67	muitos	O
67	outros	O
67	alunos	O
67	,	O
67	em	O
67	outras	O
67	fotos	O
67	,	O
67	inclusive	O
67	,	O
67	alunos	O
67	brancos	O
67	,	O
67	com	O
67	o	O
67	intuito	O
67	de	O
67	seguir	O
67	padrão	O
67	estético	O
67	na	O
67	diagramação	O
67	da	O
67	publicidade	O
67	(	O
67	já	O
67	que	O
67	as	O
67	fotos	O
67	seriam	O
67	lidas	O
67	em	O
67	sequência	O
67	)	O
67	'	O
67	,	O
67	diz	O
67	trecho	O
67	do	O
67	posicionamento	O
67	.	O
68	A	O
68	direção	O
68	da	O
68	escola	O
68	ainda	O
68	ressaltou	O
68	que	O
68	a	O
68	escolha	O
68	não	O
68	foi	O
68	'	O
68	propositalmente	O
68	por	O
68	critério	O
68	racial	O
68	'	O
68	,	O
68	mas	O
68	sim	O
68	pelo	O
68	posicionamento	O
68	da	O
68	caixa	O
68	de	O
68	textos	O
68	nas	O
68	fotos	O
68	divulgadas	O
68	na	O
68	rede	O
68	social	O
68	'	O
68	O	O
68	colégio	O
68	,	O
68	ao	O
68	longo	O
68	de	O
68	uma	O
68	trajetória	O
68	dedicada	O
68	à	O
68	inclusão	O
68	social	O
68	e	O
68	à	O
68	censura	O
68	de	O
68	toda	O
68	e	O
68	qualquer	O
68	prática	O
68	discriminatória	O
68	,	O
68	apoia	O
68	decisivamente	O
68	as	O
68	ações	O
68	visando	O
68	coibir	O
68	o	O
68	racismo	O
68	e	O
